opponent_actual_hand,player_actual_hand,opponent_progress,opponent_pattern,p2_nerv,config,overlap_pct,player_progress,player_pattern,p2_type,final_turn,shared_tiles,overlap_category,p1_nerv,p1_type
"Tile[Tile(""2 Character""), Tile(""South Wind""), Tile(""North Wind""), Tile(""West Wind""), Tile(""East Wind""), Tile(""East Wind""), Tile(""5 Character""), Tile(""West Wind""), Tile(""2 Character""), Tile(""East Wind""), Tile(""West Wind""), Tile(""South Wind""), Tile(""White Dragon"")]","Tile[Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""White Dragon""), Tile(""5 Dot""), Tile(""White Dragon""), Tile(""Flower""), Tile(""North Wind""), Tile(""5 Bamboo""), Tile(""1 Character""), Tile(""2 Bamboo""), Tile(""7 Character"")]",0.7142857142857143,NN EEE WWW SS 2025 - Bamboo,3,both,100.0,0.35714285714285715,NN EEE WWW SS 2025 - Bamboo,bayesian,118,7,100% (Exact),5,bayesian
"Tile[Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""3 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""South Wind""), Tile(""White Dragon""), Tile(""Green Dragon""), Tile(""3 Dot"")]",0.8571428571428571,FFFF 33 333 333 33 - Bamboo/Character/Dot,3,both,100.0,0.5714285714285714,FFFF 33 333 333 33 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),5,bayesian
"Tile[Tile(""South Wind""), Tile(""East Wind""), Tile(""North Wind""), Tile(""5 Dot""), Tile(""West Wind""), Tile(""East Wind""), Tile(""5 Dot""), Tile(""7 Dot""), Tile(""8 Dot""), Tile(""6 Dot""), Tile(""7 Dot""), Tile(""East Wind""), Tile(""8 Dot"")]","Tile[Tile(""Flower""), Tile(""6 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Character""), Tile(""South Wind""), Tile(""North Wind""), Tile(""6 Dot""), Tile(""5 Bamboo""), Tile(""9 Character""), Tile(""6 Character""), Tile(""6 Character""), Tile(""4 Character"")]",0.7857142857142857,NN EW SS 55 66 77 88 - Dot,3,both,100.0,0.2857142857142857,NN EW SS 55 66 77 88 - Dot,bayesian,118,8,100% (Exact),5,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""5 Bamboo""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""Flower"")]","Tile[Tile(""2 Bamboo""), Tile(""Flower""), Tile(""3 Dot""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""3 Dot""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""Flower""), Tile(""3 Character""), Tile(""Green Dragon"")]",0.6428571428571429,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,both,100.0,0.6428571428571429,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),5,bayesian
"Tile[Tile(""1 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""1 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""9 Dot""), Tile(""South Wind"")]","Tile[Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""1 Dot""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""Green Dragon"")]",0.7142857142857143,FFFF 11 111 111 11 - Bamboo/Character/Dot,3,both,100.0,0.6428571428571429,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),5,bayesian
"Tile[Tile(""Red Dragon""), Tile(""Flower""), Tile(""2 Character""), Tile(""Red Dragon""), Tile(""6 Dot""), Tile(""6 Bamboo""), Tile(""Red Dragon""), Tile(""7 Character""), Tile(""Red Dragon""), Tile(""6 Dot""), Tile(""5 Dot""), Tile(""3 Dot""), Tile(""7 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""6 Character""), Tile(""6 Character""), Tile(""Flower""), Tile(""6 Dot""), Tile(""White Dragon"")]",0.2857142857142857,FFFF 66 666 666 66 - Bamboo/Character/Dot,3,both,100.0,0.8571428571428571,FFFF 66 666 666 66 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),5,bayesian
"Tile[Tile(""West Wind""), Tile(""West Wind""), Tile(""2 Character""), Tile(""East Wind""), Tile(""North Wind""), Tile(""White Dragon""), Tile(""North Wind""), Tile(""White Dragon""), Tile(""South Wind""), Tile(""5 Character""), Tile(""South Wind""), Tile(""5 Character""), Tile(""East Wind"")]","Tile[Tile(""3 Character""), Tile(""3 Character""), Tile(""Flower""), Tile(""3 Character""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""7 Character""), Tile(""7 Dot""), Tile(""6 Character""), Tile(""9 Bamboo""), Tile(""West Wind""), Tile(""3 Dot""), Tile(""East Wind"")]",0.7857142857142857,NN EEE WWW SS 2025 - Character,10,both,100.0,0.21428571428571427,NN EEE WWW SS 2025 - Character,bayesian,118,7,100% (Exact),3,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""6 Dot""), Tile(""4 Dot""), Tile(""Green Dragon""), Tile(""White Dragon""), Tile(""South Wind""), Tile(""3 Character""), Tile(""7 Character""), Tile(""East Wind"")]","Tile[Tile(""2 Dot""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Character""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""2 Bamboo"")]",0.35714285714285715,FFFF 22 222 222 22 - Bamboo/Character/Dot,10,both,100.0,0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""3 Bamboo""), Tile(""1 Bamboo""), Tile(""2 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""East Wind""), Tile(""3 Bamboo""), Tile(""South Wind""), Tile(""4 Bamboo""), Tile(""1 Bamboo""), Tile(""2 Bamboo""), Tile(""6 Dot""), Tile(""9 Character"")]","Tile[Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Dot""), Tile(""Flower""), Tile(""3 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""Flower""), Tile(""4 Character""), Tile(""White Dragon"")]",0.5714285714285714,FFFF 1111 22 3333 - Bamboo,10,both,100.0,0.42857142857142855,FFFF 1111 22 3333 - Bamboo,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""2 Dot""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""5 Dot""), Tile(""5 Character""), Tile(""Flower""), Tile(""9 Dot""), Tile(""1 Bamboo""), Tile(""North Wind""), Tile(""4 Character"")]","Tile[Tile(""Flower""), Tile(""1 Dot""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""1 Character"")]",0.21428571428571427,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,10,both,100.0,0.9285714285714286,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,bayesian,118,6,100% (Exact),3,bayesian
"Tile[Tile(""4 Dot""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Dot""), Tile(""Red Dragon""), Tile(""White Dragon""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""7 Bamboo"")]","Tile[Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""Green Dragon"")]",0.5714285714285714,FFFF 44 444 444 44 - Bamboo/Character/Dot,10,both,100.0,0.7142857142857143,FFFF 44 444 444 44 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""8 Character""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""8 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Character""), Tile(""8 Bamboo""), Tile(""8 Character""), Tile(""8 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""8 Dot"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""White Dragon""), Tile(""8 Dot""), Tile(""8 Dot""), Tile(""8 Bamboo""), Tile(""7 Character""), Tile(""7 Bamboo""), Tile(""4 Bamboo""), Tile(""7 Bamboo""), Tile(""Flower""), Tile(""North Wind""), Tile(""1 Dot"")]",0.7857142857142857,FFFF 88 888 888 88 - Bamboo/Character/Dot,10,both,100.0,0.42857142857142855,FFFF 88 888 888 88 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""3 Character""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""4 Dot""), Tile(""3 Dot""), Tile(""Flower"")]","Tile[Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Character""), Tile(""White Dragon""), Tile(""White Dragon""), Tile(""3 Bamboo""), Tile(""White Dragon"")]",0.5714285714285714,FFFF 44 444 444 44 - Bamboo/Character/Dot,10,both,100.0,0.6428571428571429,FFFF 44 444 444 44 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""9 Dot""), Tile(""5 Character""), Tile(""5 Character""), Tile(""9 Character""), Tile(""1 Character""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""7 Character""), Tile(""1 Bamboo""), Tile(""5 Character""), Tile(""3 Character""), Tile(""9 Dot""), Tile(""1 Character"")]","Tile[Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""5 Character""), Tile(""1 Bamboo""), Tile(""7 Dot""), Tile(""Flower""), Tile(""9 Character""), Tile(""4 Dot""), Tile(""8 Dot""), Tile(""7 Character""), Tile(""Flower""), Tile(""Red Dragon"")]",0.7857142857142857,11 33 55 77 99 11 99 - Character/Bamboo/Dot,5,both,100.0,0.35714285714285715,11 33 55 77 99 11 99 - Character/Bamboo/Dot,bayesian,118,7,100% (Exact),3,bayesian
"Tile[Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Dot""), Tile(""5 Character""), Tile(""6 Dot"")]","Tile[Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""Green Dragon""), Tile(""2 Character""), Tile(""Red Dragon""), Tile(""2 Dot""), Tile(""2 Bamboo"")]",0.42857142857142855,FFFF 22 222 222 22 - Bamboo/Character/Dot,5,both,100.0,0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""1 Bamboo""), Tile(""5 Bamboo""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Dot""), Tile(""6 Bamboo""), Tile(""4 Bamboo""), Tile(""2 Bamboo""), Tile(""8 Bamboo"")]","Tile[Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Character""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""1 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""6 Bamboo"")]",0.2857142857142857,FFFF 44 444 444 44 - Bamboo/Character/Dot,5,both,100.0,0.7857142857142857,FFFF 44 444 444 44 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""3 Dot""), Tile(""4 Character""), Tile(""4 Character""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""4 Dot""), Tile(""Flower""), Tile(""4 Dot""), Tile(""Flower"")]","Tile[Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Dot""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""Flower""), Tile(""9 Dot""), Tile(""9 Character""), Tile(""Flower""), Tile(""9 Dot""), Tile(""1 Dot""), Tile(""3 Bamboo"")]",0.5,FFFF 33 333 333 33 - Bamboo/Character/Dot,5,both,100.0,0.6428571428571429,FFFF 33 333 333 33 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""2 Bamboo""), Tile(""4 Bamboo""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""Green Dragon""), Tile(""6 Bamboo""), Tile(""1 Character""), Tile(""4 Dot""), Tile(""1 Character""), Tile(""5 Character""), Tile(""3 Dot""), Tile(""5 Bamboo"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""1 Dot""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""1 Character"")]",0.2857142857142857,FFFF 11 111 111 11 - Bamboo/Character/Dot,5,both,100.0,0.8571428571428571,FFFF 11 111 111 11 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""5 Dot""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""5 Dot""), Tile(""South Wind""), Tile(""West Wind""), Tile(""East Wind""), Tile(""North Wind""), Tile(""North Wind""), Tile(""South Wind""), Tile(""South Wind"")]","Tile[Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""Flower"")]",0.21428571428571427,FFFF 33 333 333 33 - Bamboo/Character/Dot,5,both,100.0,0.8571428571428571,FFFF 33 333 333 33 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""2 Character""), Tile(""Flower""), Tile(""4 Dot""), Tile(""White Dragon""), Tile(""8 Dot""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""Red Dragon""), Tile(""4 Dot""), Tile(""4 Character""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""4 Character"")]","Tile[Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Red Dragon""), Tile(""8 Character""), Tile(""6 Character""), Tile(""Green Dragon""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""8 Character""), Tile(""South Wind"")]",0.7142857142857143,FF 2468 DD 2468 DD - Character/Dot,5,both,100.0,0.5,FF 2468 DD 2468 DD - Character/Dot,bayesian,118,11,100% (Exact),3,bayesian
"Tile[Tile(""Flower""), Tile(""2 Character""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""2 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""White Dragon""), Tile(""2 Bamboo""), Tile(""Green Dragon""), Tile(""Red Dragon"")]","Tile[Tile(""Flower""), Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""2 Character""), Tile(""2 Dot""), Tile(""6 Bamboo""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""East Wind""), Tile(""7 Bamboo"")]",0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,5,both,100.0,0.5714285714285714,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""Red Dragon""), Tile(""Green Dragon""), Tile(""Flower""), Tile(""2 Character""), Tile(""8 Bamboo""), Tile(""Red Dragon""), Tile(""8 Character""), Tile(""6 Character""), Tile(""2 Character""), Tile(""9 Character""), Tile(""2 Bamboo""), Tile(""7 Character""), Tile(""1 Character"")]","Tile[Tile(""4 Bamboo""), Tile(""7 Dot""), Tile(""8 Character""), Tile(""South Wind""), Tile(""5 Dot""), Tile(""5 Character""), Tile(""7 Bamboo""), Tile(""9 Bamboo""), Tile(""Flower""), Tile(""6 Character""), Tile(""8 Bamboo""), Tile(""3 Bamboo""), Tile(""6 Dot"")]",0.8571428571428571,FF 2468 DD 2468 DD - Bamboo/Character,3,both,100.0,0.2857142857142857,FF 2468 DD 2468 DD - Bamboo/Character,bayesian,113,11,100% (Exact),3,bayesian
"Tile[Tile(""White Dragon""), Tile(""White Dragon""), Tile(""Flower""), Tile(""White Dragon""), Tile(""Flower""), Tile(""South Wind""), Tile(""Flower""), Tile(""West Wind""), Tile(""West Wind""), Tile(""Red Dragon""), Tile(""South Wind""), Tile(""White Dragon""), Tile(""East Wind"")]","Tile[Tile(""Red Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""9 Character""), Tile(""2 Dot""), Tile(""6 Character""), Tile(""2 Dot""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""4 Character""), Tile(""4 Character""), Tile(""8 Bamboo""), Tile(""8 Dot"")]",0.7857142857142857,FFFF DDD NEWS DDD,3,both,100.0,0.35714285714285715,FFFF DDD NEWS DDD,bayesian,117,7,100% (Exact),3,bayesian
"Tile[Tile(""6 Bamboo""), Tile(""6 Bamboo""), Tile(""9 Bamboo""), Tile(""6 Bamboo""), Tile(""White Dragon""), Tile(""Flower""), Tile(""6 Dot""), Tile(""White Dragon""), Tile(""6 Character""), Tile(""Flower""), Tile(""6 Dot""), Tile(""7 Dot""), Tile(""8 Dot"")]","Tile[Tile(""6 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Character""), Tile(""Flower""), Tile(""6 Dot""), Tile(""Flower""), Tile(""6 Dot""), Tile(""6 Character""), Tile(""Red Dragon""), Tile(""6 Character""), Tile(""Red Dragon"")]",0.5714285714285714,FFFF 66 666 666 66 - Bamboo/Character/Dot,3,both,100.0,0.7142857142857143,FFFF 66 666 666 66 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""White Dragon""), Tile(""2 Character""), Tile(""Flower""), Tile(""2 Dot""), Tile(""Flower""), Tile(""White Dragon""), Tile(""5 Bamboo""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""White Dragon""), Tile(""5 Bamboo""), Tile(""White Dragon"")]","Tile[Tile(""Flower""), Tile(""2 Dot""), Tile(""2 Bamboo""), Tile(""2 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Bamboo""), Tile(""2 Bamboo""), Tile(""Red Dragon""), Tile(""2 Dot""), Tile(""Flower""), Tile(""5 Character""), Tile(""5 Dot"")]",0.5714285714285714,FFFF 22 222 222 22 - Bamboo/Character/Dot,3,both,100.0,0.7142857142857143,FFFF 22 222 222 22 - Bamboo/Character/Dot,bayesian,118,4,100% (Exact),3,bayesian
"Tile[Tile(""1 Dot""), Tile(""West Wind""), Tile(""North Wind""), Tile(""2 Dot""), Tile(""North Wind""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""5 Character""), Tile(""Flower""), Tile(""2 Dot""), Tile(""West Wind""), Tile(""9 Dot""), Tile(""9 Bamboo"")]","Tile[Tile(""1 Character""), Tile(""1 Dot""), Tile(""1 Bamboo""), Tile(""1 Bamboo""), Tile(""1 Dot""), Tile(""Flower""), Tile(""2 Character""), Tile(""2 Bamboo""), Tile(""Flower""), Tile(""2 Character""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""2 Bamboo"")]",0.42857142857142855,FF 11 22 11 22 11 22 - Bamboo/Character/Dot,3,both,100.0,0.8571428571428571,FF 11 22 11 22 11 22 - Bamboo/Character/Dot,bayesian,118,7,100% (Exact),3,bayesian
"Tile[Tile(""9 Bamboo""), Tile(""9 Bamboo""), Tile(""9 Character""), Tile(""3 Character""), Tile(""6 Character""), Tile(""3 Dot""), Tile(""6 Bamboo""), Tile(""3 Dot""), Tile(""9 Character""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""6 Character""), Tile(""9 Character"")]","Tile[Tile(""1 Dot""), Tile(""Flower""), Tile(""Flower""), Tile(""6 Bamboo""), Tile(""3 Dot""), Tile(""3 Character""), Tile(""3 Bamboo""), Tile(""South Wind""), Tile(""3 Bamboo""), Tile(""Flower""), Tile(""3 Bamboo""), Tile(""West Wind""), Tile(""White Dragon"")]",0.8571428571428571,336699 336699 33 - Bamboo/Character/Dot,3,both,100.0,0.35714285714285715,336699 336699 33 - Bamboo/Character/Dot,bayesian,118,7,100% (Exact),3,bayesian
"Tile[Tile(""West Wind""), Tile(""West Wind""), Tile(""North Wind""), Tile(""South Wind""), Tile(""Flower""), Tile(""1 Dot""), Tile(""South Wind""), Tile(""2 Dot""), Tile(""5 Character""), Tile(""1 Bamboo""), Tile(""6 Dot""), Tile(""9 Dot""), Tile(""Flower"")]","Tile[Tile(""1 Dot""), Tile(""Flower""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""1 Character""), Tile(""Red Dragon""), Tile(""1 Character""), Tile(""Flower""), Tile(""Red Dragon""), Tile(""1 Character""), Tile(""1 Bamboo""), Tile(""Green Dragon"")]",0.2857142857142857,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,none,neither,100.0,0.8571428571428571,FF 1111 D 1111 D 11 - Bamboo/Character/Dot,greedy,118,6,100% (Exact),none,bayesian
"Tile[Tile(""North Wind""), Tile(""4 Bamboo""), Tile(""1 Bamboo""), Tile(""3 Bamboo""), Tile(""North Wind""), Tile(""2 Bamboo""), Tile(""1 Bamboo""), Tile(""East Wind""), Tile(""West Wind""), Tile(""2 Bamboo""), Tile(""4 Dot""), Tile(""3 Character""), Tile(""8 Character"")]","Tile[Tile(""Flower""), Tile(""8 Dot""), Tile(""Flower""), Tile(""7 Character""), Tile(""Flower""), Tile(""West Wind""), Tile(""South Wind""), Tile(""7 Bamboo""), Tile(""6 Dot""), Tile(""6 Dot""), Tile(""8 Bamboo""), Tile(""2 Dot""), Tile(""4 Dot"")]",0.8571428571428571,NN EW SS 11 22 33 44 - Bamboo,none,neither,100.0,0.21428571428571427,NN EW SS 11 22 33 44 - Bamboo,greedy,115,8,100% (Exact),none,bayesian
"Tile[Tile(""5 Bamboo""), Tile(""5 Bamboo""), Tile(""5 Character""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""5 Dot""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""White Dragon""), Tile(""5 Character""), Tile(""5 Dot""), Tile(""5 Dot""), Tile(""Green Dragon"")]","Tile[Tile(""Flower""), Tile(""4 Character""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""Flower""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""4 Dot""), Tile(""5 Dot""), Tile(""Flower""), Tile(""8 Dot""), Tile(""9 Character""), Tile(""West Wind"")]",0.9285714285714286,FF 5555 D 5555 D 55 - Bamboo/Character/Dot,none,neither,100.0,0.21428571428571427,FF 5555 D 5555 D 55 - Bamboo/Character/Dot,greedy,118,6,100% (Exact),none,bayesian
"Tile[Tile(""9 Bamboo""), Tile(""8 Character""), Tile(""8 Character""), Tile(""7 Bamboo""), Tile(""East Wind""), Tile(""9 Bamboo""), Tile(""West Wind""), Tile(""South Wind""), Tile(""5 Dot""), Tile(""Green Dragon""), Tile(""North Wind""), Tile(""5 Dot""), Tile(""4 Dot"")]","Tile[Tile(""8 Bamboo""), Tile(""5 Character""), Tile(""4 Character""), Tile(""5 Character""), Tile(""Red Dragon""), Tile(""Flower""), Tile(""Flower""), Tile(""2 Dot""), Tile(""5 Bamboo""), Tile(""1 Dot""), Tile(""6 Dot""), Tile(""West Wind""), Tile(""3 Bamboo"")]",0.8571428571428571,FF 7 88 999 7 88 999 - Bamboo/Character,none,neither,100.0,0.14285714285714285,FF 7 88 999 7 88 999 - Bamboo/Character,greedy,101,7,100% (Exact),none,bayesian
"Tile[Tile(""5 Dot""), Tile(""5 Bamboo""), Tile(""5 Character""), Tile(""Flower""), Tile(""Flower""), Tile(""5 Character""), Tile(""5 Dot""), Tile(""Flower""), Tile(""5 Bamboo""), Tile(""Flower""), Tile(""Flower""), Tile(""4 Bamboo""), Tile(""4 Dot"")]","Tile[Tile(""3 Bamboo""), Tile(""3 Character""), Tile(""4 Character""), Tile(""4 Dot""), Tile(""Flower""), Tile(""3 Character""), Tile(""4 Dot""), Tile(""4 Bamboo""), Tile(""3 Bamboo""), Tile(""3 Dot""), Tile(""3 Dot""), Tile(""4 Dot""), Tile(""4 Character"")]",0.2857142857142857,FF 33 44 33 44 33 44 - Bamboo/Character/Dot,none,neither,100.0,0.8571428571428571,FF 33 44 33 44 33 44 - Bamboo/Character/Dot,greedy,118,7,100% (Exact),none,bayesian
